id,account_num,amount,currency,trx_type,account_to,narrative,status_trx,trx_date,trx_time,criteria_anomali,description_anomali
c1502b28-896c-4b11-9881-ad14d57c5c9a,9067789515,3381000,IDR,D,7795911036,Transfer ke BCA - ROBERT GARCIA,SUCCESS,2025-09-06,11:38:25,0,Normal
d808b8c7-c341-4ca7-ba74-663b6eadcc2e,4844382491,859000,IDR,D,4105930522,Transfer ke BNI - PUTRI SETIAWAN,SUCCESS,2025-09-06,11:38:26,0,Normal
1bb5af9e-ef61-4eb9-a100-abb236c64d18,9765444180,3776000,IDR,D,1596462391,Transfer ke BNI - RAHMAT SUSANTO,SUCCESS,2025-09-06,11:38:27,0,Normal
19ee452f-c182-4fdd-910c-fdb2b3a7540e,3968452904,169000,IDR,D,8545227223,Transfer ke JAGO - ROBERT JOHNSON,SUCCESS,2025-09-06,11:38:29,0,Normal
6248330c-3527-4c9e-b9b8-ea9754f7001a,2048687889,995000,IDR,D,6415572733,Transfer ke BCA - MARY MILLER,SUCCESS,2025-09-06,11:38:30,0,Normal
aa35ffed-5a3f-4ecf-b7d3-5b29f3de2cdb,6663435078,3851000,IDR,D,8651380554,Transfer ke MANDIRI - JAMES BROWN,SUCCESS,2025-09-06,11:38:31,0,Normal
89ccb5b1-64d6-4b59-9ff9-c3cdbd3c0251,3226255461,722000,IDR,D,1591991638,Transfer ke BNI - ADI RAHARJA,SUCCESS,2025-09-06,11:38:32,0,Normal
423727ed-f867-4b9b-a4f5-9dd534b7d3cd,1463211671,125000,IDR,D,8301829662,Transfer ke BCA - ROBERT WILLIAMS,SUCCESS,2025-09-06,11:38:34,0,Normal
39f9c6f1-f707-4ba2-a75f-715529fa53b5,6831957656,178000,IDR,D,9818869495,Transfer ke BNI - TIARA KUSUMA,SUCCESS,2025-09-06,11:38:35,0,Normal
9faa4976-31bb-4b2d-a127-a88038297046,7445451392,243000,IDR,D,6500936559,Transfer ke BNI - HERMAN NUGRAHA,SUCCESS,2025-09-06,11:38:36,0,Normal
58d59d90-c760-4290-bf9d-8cb0b43f29d2,7475191410,55000,IDR,D,1615996486,Transfer ke BNI - SURYA RAHARJA,SUCCESS,2025-09-06,11:38:38,0,Normal
00f24c51-f36b-478f-8e34-8dd0cfec1ff1,2527118653,4049000,IDR,D,3119257051,Transfer ke BNI - LESTARI KURNIA,SUCCESS,2025-09-06,11:38:39,0,Normal
678ecc1a-636e-4484-be5c-84b5efbef87c,2684336411,263000,IDR,D,3090618662,Transfer ke CIMB - PATRICIA MILLER,SUCCESS,2025-09-06,11:38:40,0,Normal
bc553842-2ed6-471a-b73f-8b464d0fca94,2806519153,208000,IDR,D,8183350466,Transfer ke JAGO - PATRICIA BROWN,SUCCESS,2025-09-06,11:38:42,0,Normal
ee6564a1-bb10-473d-b371-6ff6baae7168,6522625478,824000,IDR,D,4727032753,Transfer ke PERMATA - BARBARA JONES,SUCCESS,2025-09-06,11:38:43,0,Normal
6264e174-7289-476f-b735-2029c821b34f,4781868184,47000,IDR,D,1546226275,Transfer ke BNI - MELATI NUGRAHA,SUCCESS,2025-09-06,11:38:44,0,Normal
b1925084-f08a-466b-a8c8-7a42f392e018,9862146667,732000,IDR,D,1382294053,Transfer ke BNI - PUTRI PRASETYO,SUCCESS,2025-09-06,11:38:45,0,Normal
2f5c44d5-8421-4be8-bf17-6c1e549f083b,4102131032,156000,IDR,D,3267693859,Transfer ke JAGO - JAMES MILLER,SUCCESS,2025-09-06,11:38:47,0,Normal
b5b9e8f5-c9e7-4e53-adf3-731113dc8757,8601664623,123000,IDR,D,7754526181,Transfer ke BNI - ADI HIDAYAT,SUCCESS,2025-09-06,11:38:48,0,Normal
0a6bdf0e-c448-42d8-b37d-77aab4659a93,3379756139,86000,IDR,D,6527320909,Transfer ke BRI - JOHN BROWN,SUCCESS,2025-09-06,11:38:49,0,Normal
bcc6184a-ccf7-45ab-be67-ea9734385d82,9432072430,293000,IDR,D,4738679676,Transfer ke BRI - JOHN MARTINEZ,SUCCESS,2025-09-06,11:38:51,0,Normal
e3739ffd-962a-4ca6-8b33-fdd70222dc49,7931470525,340000,IDR,D,3512615744,Transfer ke PERMATA - PATRICIA SMITH,SUCCESS,2025-09-06,11:38:52,0,Normal
42149195-9655-434d-ba74-de3e3339d10d,6470169667,137000,IDR,D,8758499147,Transfer ke MANDIRI - JAMES JONES,SUCCESS,2025-09-06,11:38:53,0,Normal
b950a5a6-106e-4932-9eb9-b30d339328b1,5824503782,558000,IDR,D,5696508671,Transfer ke MANDIRI - DAVID RODRIGUEZ,SUCCESS,2025-09-06,11:38:55,0,Normal
69f57c62-a452-4d2d-a11d-48207cdbea8f,5172036141,1740000,IDR,D,3409449658,Transfer ke BNI - YUDA SETIAWAN,SUCCESS,2025-09-06,11:38:56,0,Normal
0796f363-c584-44e7-9349-53f5ca28cd83,1463211671,17000,IDR,D,2577166513,Transfer ke BCA - ELIZABETH MARTINEZ,SUCCESS,2025-09-06,11:38:57,0,Normal
eb838430-c3fd-47f5-8752-3776b197e27e,4411820860,184000,IDR,D,9191614062,Transfer ke PERMATA - ELIZABETH MILLER,SUCCESS,2025-09-06,11:38:58,0,Normal
b1b90c57-09c1-40b5-8252-19552c06eeb4,1591991638,672000,IDR,D,2561832731,Transfer ke BNI - DEDI KURNIA,SUCCESS,2025-09-06,11:38:59,0,Normal
4adef63f-7ff9-415a-902f-ea12a9c93ed7,7089230371,80000,IDR,D,7854918003,Transfer ke MANDIRI - ROBERT RODRIGUEZ,SUCCESS,2025-09-06,11:39:01,0,Normal
577d7f2b-f1a1-4087-b691-7f39f48c6713,9131168239,86000,IDR,D,8388816028,Transfer ke BNI - LESTARI HIDAYAT,SUCCESS,2025-09-06,11:39:02,0,Normal
a365cbbb-e97b-422f-8664-56c9110a884e,3119257051,4263000,IDR,D,5957908563,Transfer ke BCA - PATRICIA MARTINEZ,SUCCESS,2025-09-06,11:39:03,0,Normal
987c997c-d537-4ef1-a6da-f80f2f3c3102,1368927904,21000,IDR,D,9475891103,Transfer ke BNI - SARI WIJAYA,SUCCESS,2025-09-06,11:39:05,0,Normal
b3550f6b-313f-4072-9ab3-e196f8c53ed8,6104855223,223000,IDR,D,3541194542,Transfer ke BNI - BAYU MAHARDIKA,SUCCESS,2025-09-06,11:39:06,0,Normal
1d542f19-8c3b-46fb-baf5-3733256cbd36,6690933090,624000,IDR,D,5606289885,Transfer ke BNI - ANISA MAHARDIKA,SUCCESS,2025-09-06,11:39:07,0,Normal
5badaf72-8900-4b50-b43a-6806b43a1d8b,6401330192,572000,IDR,D,9677069684,Transfer ke BNI - FITRI WIJAYA,SUCCESS,2025-09-06,11:39:09,0,Normal
38e1dc23-c877-4bdd-a2f1-e2b55860571f,3706152939,151000,IDR,D,2377331882,Transfer ke BCA - MICHAEL MARTINEZ,SUCCESS,2025-09-06,11:39:10,0,Normal
86ee09ff-a646-44a0-91ab-b2620d23810e,7002467046,1855000,IDR,D,4816844400,Transfer ke BNI - RINA RAHARJA,SUCCESS,2025-09-06,11:39:11,0,Normal
8873ca8e-7b9a-4c65-9626-0cc42480722f,8305870427,180000,IDR,D,5172036141,Transfer ke BNI - MELATI NUGRAHA,SUCCESS,2025-09-06,11:39:13,0,Normal
899eba13-d2c1-4740-9869-c6f6db868449,4411820860,168000,IDR,D,7142611004,Transfer ke MANDIRI - JAMES MILLER,SUCCESS,2025-09-06,11:39:14,0,Normal
2fe37d19-89df-4c8c-a296-9d52a423b8cc,2183748974,999000,IDR,D,1341910415,Transfer ke BRI - ROBERT BROWN,SUCCESS,2025-09-06,11:39:15,0,Normal
091aa45c-9016-425f-b973-25b6b931c842,1591991638,64000,IDR,D,4952363137,Transfer ke BNI - FAJAR WIBOWO,SUCCESS,2025-09-06,11:39:16,0,Normal
13f3c901-ffcd-463b-889b-16cd9d472510,1138465844,184000,IDR,D,6904983426,Transfer ke MANDIRI - PATRICIA JONES,SUCCESS,2025-09-06,11:39:18,0,Normal
f7f4716c-6750-4257-a5d4-c185aad212f8,1379271198,2954000,IDR,D,5450281711,Transfer ke BNI - RIZAL WIBISONO,SUCCESS,2025-09-06,11:39:19,0,Normal
3a43f201-aa52-4434-8cab-96b21bdd1a1d,3579800165,2562000,IDR,D,7112593785,Transfer ke PERMATA - JAMES BROWN,SUCCESS,2025-09-06,11:39:20,0,Normal
902fae7b-272d-4f45-9dfd-7ab82e05c1b6,8106243342,4800000,IDR,D,6126938210,Transfer ke BRI - BARBARA BROWN,SUCCESS,2025-09-06,11:39:21,0,Normal
4b2aaf89-2902-4883-9e5f-89f4037b4f1f,9153637251,747000,IDR,D,5274031439,Transfer ke PERMATA - JOHN JONES,SUCCESS,2025-09-06,11:39:23,0,Normal
5a30e871-166c-41f6-8df4-2587838ca13b,6113775232,726000,IDR,D,1216199607,Transfer ke BNI - ILHAM RAHARJA,SUCCESS,2025-09-06,11:39:24,0,Normal
42790de3-9d4a-41e1-91c1-54d42ac2cef2,8642852806,81000,IDR,D,6519055695,Transfer ke BNI - FARAH SUSANTO,SUCCESS,2025-09-06,11:39:25,0,Normal
9871c4ea-fe73-4856-865a-46a6e53e3da0,8388816028,971000,IDR,D,7658025135,Transfer ke BNI - FITRI KUSUMA,SUCCESS,2025-09-06,11:39:27,0,Normal
3d475826-2be9-4058-8e92-224a5bd55647,9344634313,4922000,IDR,D,6061624427,Transfer ke BNI - AGUS PURNAMA,SUCCESS,2025-09-06,11:39:28,0,Normal
bfc1f314-ed31-4894-8959-6a1a9c592104,4255559760,41000,IDR,D,9054482097,Transfer ke CIMB - JAMES GARCIA,SUCCESS,2025-09-06,11:39:29,0,Normal
f79a69e6-09af-41da-867d-44ee6124b3da,6753872390,137000,IDR,D,4993400030,Transfer ke BNI - SARI KUSUMA,SUCCESS,2025-09-06,11:39:30,0,Normal
9bb33e87-3de5-4f8d-acab-4fae7a6e889b,5172036141,639000,IDR,D,9544919070,Transfer ke BNI - DIAN KUSUMA,SUCCESS,2025-09-06,11:39:32,0,Normal
bc715e4d-eef5-4f87-af12-421209a2a483,2314499543,37000,IDR,D,7007792120,Transfer ke MANDIRI - JOHN MARTINEZ,SUCCESS,2025-09-06,11:39:33,0,Normal
b1913290-6f81-4115-a0ff-da9f7d9a3656,4948046217,675000,IDR,D,7932240492,Transfer ke BNI - DIAN SETIAWAN,SUCCESS,2025-09-06,11:39:34,0,Normal
a2e776e6-bd2a-43f0-ba07-44b88982ee27,4118029628,4258000,IDR,D,6758104321,Transfer ke BNI - RIZAL MAHARDIKA,SUCCESS,2025-09-06,11:39:35,0,Normal
12fc9a1f-d3ac-4519-b0a5-2d5aa702a158,4118029628,115000,IDR,D,1615996486,Transfer ke BNI - SURYA RAHARJA,SUCCESS,2025-09-06,11:39:37,0,Normal
e8184171-28a2-4eaf-8c2f-23d7b2cd427a,8634081773,32000,IDR,D,4270040086,Transfer ke PERMATA - ROBERT JOHNSON,SUCCESS,2025-09-06,11:39:38,0,Normal
d5fb1855-1814-486c-8297-e8944e53db40,4592046047,41000,IDR,D,1241839674,Transfer ke BNI - BAYU PRASETYO,SUCCESS,2025-09-06,11:39:39,0,Normal
50684555-6b5b-437b-8a94-460d0e4ba3b2,1141605862,175000,IDR,D,2527118653,Transfer ke BNI - DEWI PRASETYO,SUCCESS,2025-09-06,11:39:40,0,Normal
95f7bcd8-ab62-4bdf-9460-731645f2122d,7025376506,371000,IDR,D,4309224838,Transfer ke BNI - AGUS PRATAMA,SUCCESS,2025-09-06,11:39:42,0,Normal
8d9c3a51-4a0f-44cf-8d24-e544afc31e51,4592046047,170000,IDR,D,8863504520,Transfer ke CIMB - JOHN GARCIA,SUCCESS,2025-09-06,11:39:43,0,Normal
b4bb72c8-4400-42d1-b742-d4a2ebc6db66,6498924567,65000,IDR,D,1200173574,Transfer ke CIMB - BARBARA JOHNSON,SUCCESS,2025-09-06,11:39:44,0,Normal
d84da240-1f11-4884-aeb7-034cf6cb6ddc,7226197016,847000,IDR,D,1438290276,Transfer ke BNI - ADI NUGROHO,SUCCESS,2025-09-06,11:39:45,0,Normal
436da832-fcb6-40f8-a00c-3038bb1c52ae,6753872390,376000,IDR,D,9475891103,Transfer ke BNI - SARI WIJAYA,SUCCESS,2025-09-06,11:39:47,0,Normal
284d1c85-3c93-4e1c-92d4-19cfc116fa11,9638600193,543000,IDR,D,5357405787,Transfer ke BCA - BARBARA JONES,SUCCESS,2025-09-06,11:39:48,0,Normal
c12d6cc0-9eac-415b-ad75-2482c5bca42a,7931470525,579000,IDR,D,1225251665,Transfer ke CIMB - BARBARA MILLER,SUCCESS,2025-09-06,11:39:49,0,Normal
e40cc847-c66d-40d4-b277-ae3627a28333,3601225101,421000,IDR,D,6072463638,Transfer ke MANDIRI - ROBERT MARTINEZ,SUCCESS,2025-09-06,11:39:51,0,Normal
ef3c20ea-ad77-4944-9b19-5f33435a0e0d,2028534971,36000,IDR,D,9067789515,Transfer ke BNI - TIARA ADITYA,SUCCESS,2025-09-06,11:39:52,0,Normal
3812b498-8e0c-4c7f-b3f7-07cdfe266c3c,6061624427,208000,IDR,D,4561753092,Transfer ke BRI - ROBERT BROWN,SUCCESS,2025-09-06,11:39:53,0,Normal
b06cfea5-bcf5-4a1d-8fa9-443292a54241,5275850207,127000,IDR,D,3541194542,Transfer ke BNI - BAYU MAHARDIKA,SUCCESS,2025-09-06,11:39:54,0,Normal
3c242368-b679-4e1c-972c-e820044c90ec,5529176965,120000,IDR,D,9862146667,Transfer ke BNI - INTAN NUGROHO,SUCCESS,2025-09-06,11:39:55,0,Normal
8b24bef3-01af-4ed5-9920-da8cc7d3e197,8945733804,1974000,IDR,D,8090741016,Transfer ke BNI - ARIF UTAMA,SUCCESS,2025-09-06,11:39:57,0,Normal
16f1d90b-ff9a-465f-8071-a9ef0f878435,3137550502,98000,IDR,D,5819910427,Transfer ke BNI - SITI ADITYA,SUCCESS,2025-09-06,11:39:58,0,Normal
85261486-655f-4ef3-9a32-7db9d1030083,1625079338,3415000,IDR,D,9444447804,Transfer ke BNI - TIARA HIDAYAT,SUCCESS,2025-09-06,11:39:59,0,Normal
117000e0-cff2-4f3e-8084-d4724222590a,7067431447,562000,IDR,D,9336239117,Transfer ke BCA - DAVID MILLER,SUCCESS,2025-09-06,11:40:01,0,Normal
d943ca39-21f7-4f60-a9c8-7f331f567434,5430518627,3971000,IDR,D,6170040024,Transfer ke BCA - BARBARA JOHNSON,SUCCESS,2025-09-06,11:40:02,0,Normal
d139e69e-3c9d-4562-b20a-8645eaa9cb37,9246463863,3868000,IDR,D,3102671140,Transfer ke BNI - ILHAM SETIAWAN,SUCCESS,2025-09-06,11:40:03,0,Normal
fe1bb768-8335-4099-8285-799f4cc95320,6758565007,122000,IDR,D,9364768077,Transfer ke BNI - KARTIKA ADITYA,SUCCESS,2025-09-06,11:40:04,0,Normal
983d8915-c71a-46b9-9b85-d3c9f3ce7b11,8164551032,664000,IDR,D,9875435214,Transfer ke BNI - RIZAL SUSANTO,SUCCESS,2025-09-06,11:40:06,0,Normal
78d4964a-e38f-4954-8769-7f6366432140,7805958914,443000,IDR,D,5108314306,Transfer ke BRI - BARBARA BROWN,SUCCESS,2025-09-06,11:40:07,0,Normal
31e198e7-581d-4bbd-a413-53b2df4b51b5,4985666450,26000,IDR,D,7642620574,Transfer ke BRI - JOHN JONES,SUCCESS,2025-09-06,11:40:08,0,Normal
b985ec65-0a34-4af2-8039-15801791e3a5,6104855223,3844000,IDR,D,6831957656,Transfer ke BNI - ANISA WIBISONO,SUCCESS,2025-09-06,11:40:10,0,Normal
00064bb7-4d9b-45e0-8a93-19a940550244,9476063888,2264000,IDR,D,7872548072,Transfer ke BNI - YUDA HARYANTO,SUCCESS,2025-09-06,11:40:11,0,Normal
c5bc7762-ef83-4409-9f52-09b14d0ff38b,7220735299,592000,IDR,D,5222995229,Transfer ke BNI - MELATI ADITYA,SUCCESS,2025-09-06,11:40:12,0,Normal
3a6677d5-e579-4749-8bca-05d0be28aeaa,9582146474,655000,IDR,D,4529898891,Transfer ke BNI - RINA SUSANTO,SUCCESS,2025-09-06,11:40:14,0,Normal
28823058-f67a-4707-8715-94692b14eaac,3640111407,344000,IDR,D,1617050449,Transfer ke MANDIRI - PATRICIA JOHNSON,SUCCESS,2025-09-06,11:40:15,0,Normal
71ddd42d-caf2-415c-b82f-2f0c59753a48,6061624427,320000,IDR,D,9130076137,Transfer ke BNI - TIARA SUSANTO,SUCCESS,2025-09-06,11:40:16,0,Normal
76c470e2-d144-412e-b41f-ccc9ca6a2b6b,3541194542,467000,IDR,D,5674404397,Transfer ke MANDIRI - ELIZABETH SMITH,SUCCESS,2025-09-06,11:40:17,0,Normal
56f05d40-cd94-4d48-bd52-fe0eadf7d5cb,4105930522,570000,IDR,D,1708888679,Transfer ke BCA - BARBARA MARTINEZ,SUCCESS,2025-09-06,11:40:19,0,Normal
ffb917ce-1e85-4769-b9da-3db23b1f321a,7716895751,281000,IDR,D,2811205246,Transfer ke BNI - ARIF SUSANTO,SUCCESS,2025-09-06,11:40:20,0,Normal
2ca37fe9-39e1-4049-af54-7f636c4f8c8d,6539315693,253000,IDR,D,6279850476,Transfer ke MANDIRI - ELIZABETH WILLIAMS,SUCCESS,2025-09-06,11:40:21,0,Normal
df097fd9-7937-42fc-a89e-bbf8b099e0d4,5014817690,745000,IDR,D,6828233771,Transfer ke BNI - SITI NUGRAHA,SUCCESS,2025-09-06,11:40:23,0,Normal
78e6f66e-7177-4859-b1db-bcac4c156a3b,7137808980,423000,IDR,D,5696459759,Transfer ke BNI - YUNI WIJAYA,SUCCESS,2025-09-06,11:40:24,0,Normal
4d17748b-23b4-45dc-9aef-bd04d9d9ebb5,9915936122,626000,IDR,D,1569775245,Transfer ke BCA - MICHAEL DAVIS,SUCCESS,2025-09-06,11:40:25,0,Normal
232994c7-86b4-468f-a30e-abb44e15ee0b,1944294218,139000,IDR,D,7698071324,Transfer ke BCA - JAMES MARTINEZ,SUCCESS,2025-09-06,11:40:27,0,Normal
07969a94-6523-46e9-9c93-ad4fd42bcb98,2034508278,26000,IDR,D,9638600193,Transfer ke BNI - RIZKI PRATAMA,SUCCESS,2025-09-06,11:40:28,0,Normal
ddce3b27-6b13-4da1-82fe-7ef661a72a48,8601664623,245000,IDR,D,5811429644,Transfer ke BCA - JOHN MILLER,SUCCESS,2025-09-06,11:40:30,0,Normal
6be8bfe6-4674-4933-9af0-4deed07351a7,7628032790,85000,IDR,D,6982442117,Transfer ke PERMATA - PATRICIA SMITH,SUCCESS,2025-09-06,11:40:31,0,Normal
6f06b197-6be7-426f-8b92-815ebd3f91b1,2661363830,39000,IDR,D,9820402356,Transfer ke BNI - YUDA UTAMA,SUCCESS,2025-09-06,11:40:32,0,Normal
8b4cd5b6-8d99-4fe4-a0c2-0369d819cd79,7015183420,409000,IDR,D,8935502124,Transfer ke BCA - ROBERT RODRIGUEZ,SUCCESS,2025-09-06,11:40:33,0,Normal
4d397637-235e-4aad-ab74-40e2c0567eb9,6500936559,127000,IDR,D,1221829508,Transfer ke PERMATA - MARY MARTINEZ,SUCCESS,2025-09-06,11:40:35,0,Normal
30427d43-066b-4568-9c84-a600280c78ff,3706152939,729000,IDR,D,3507454891,Transfer ke JAGO - JAMES JOHNSON,SUCCESS,2025-09-06,11:40:36,0,Normal
7b0a94ff-e094-4062-a16f-c7e589164871,1556881104,237000,IDR,D,3198965017,Transfer ke BCA - MICHAEL BROWN,SUCCESS,2025-09-06,11:40:37,0,Normal
dcc0e78d-2f23-48a3-a763-e949aaab1df7,4137050025,168000,IDR,D,4841125488,Transfer ke JAGO - JOHN BROWN,SUCCESS,2025-09-06,11:40:39,0,Normal
0d8e3d79-b019-4a11-911e-9c8dd21f5f9e,9382129918,979000,IDR,D,4389411164,Transfer ke BNI - DEWI RAHARJA,SUCCESS,2025-09-06,11:40:40,0,Normal
1907a3cc-9ca6-4a38-8ded-a79e84d4e1f6,9320542261,27000,IDR,D,2953060126,Transfer ke BNI - BAYU HIDAYAT,SUCCESS,2025-09-06,11:40:41,0,Normal
e4da82eb-c693-43ff-babc-ba28e0c82e21,5981094393,548000,IDR,D,4364251944,Transfer ke BCA - ELIZABETH WILLIAMS,SUCCESS,2025-09-06,11:40:43,0,Normal
63ab95e2-d327-4ba3-838d-91128ef6576f,1764654025,3471000,IDR,D,4857471479,Transfer ke PERMATA - MICHAEL JONES,SUCCESS,2025-09-06,11:40:44,0,Normal
8b5f4cd9-0e00-4bb8-898f-1c906e9e739e,9511470649,123000,IDR,D,8150956541,Transfer ke BNI - HERMAN SETIAWAN,SUCCESS,2025-09-06,11:40:45,0,Normal
bd5627b6-d992-4b80-b09e-8810ab2d1a87,4844382491,697000,IDR,D,4720493931,Transfer ke BRI - BARBARA BROWN,SUCCESS,2025-09-06,11:40:46,0,Normal
ec3e55d5-b5f3-460b-9c3d-fe9c6fc12e06,2092998421,468000,IDR,D,6476880468,Transfer ke MANDIRI - MICHAEL JONES,SUCCESS,2025-09-06,11:40:48,0,Normal
fe252c99-1c49-4d26-b509-98030802c0ad,2734367797,4695000,IDR,D,1615996486,Transfer ke BNI - SURYA RAHARJA,SUCCESS,2025-09-06,11:40:49,0,Normal
8664f094-6ce9-45ea-bae6-567f5b07a1e3,2386094835,72000,IDR,D,8503613906,Transfer ke BNI - ARIF SUSANTO,SUCCESS,2025-09-06,11:40:50,0,Normal
1b7234ec-bf82-4224-8c17-71043c5ff8b8,8366532206,721000,IDR,D,6542245179,Transfer ke BNI - MELATI ADITYA,SUCCESS,2025-09-06,11:40:52,0,Normal
fbab96b2-dd3c-4d92-883e-3119293562a1,4781868184,26000,IDR,D,9330081122,Transfer ke BCA - LINDA MARTINEZ,SUCCESS,2025-09-06,11:40:53,0,Normal
389e0b01-76b1-482a-85f3-0b9f7ae902f8,7475191410,102000,IDR,D,7220735299,Transfer ke BNI - RIZKI WIBISONO,SUCCESS,2025-09-06,11:40:54,0,Normal
d8504656-a273-4d39-959c-424694ef2689,1546226275,816000,IDR,D,6498618773,Transfer ke BNI - TIARA RAHARJA,SUCCESS,2025-09-06,11:40:55,0,Normal
ceab8797-a48d-43f8-a1c0-6dd4b24252ea,6519055695,634000,IDR,D,5435485830,Transfer ke JAGO - BARBARA DAVIS,SUCCESS,2025-09-06,11:40:57,0,Normal
fc75d070-766f-40b0-9550-ac52d62069b0,2279650513,213000,IDR,D,4841017221,Transfer ke BCA - ROBERT JOHNSON,SUCCESS,2025-09-06,11:40:58,0,Normal
50702810-79ce-4eb9-97e3-c7a4d50d881c,9914754324,907000,IDR,D,7443933118,Transfer ke PERMATA - DAVID BROWN,SUCCESS,2025-09-06,11:40:59,0,Normal
bcd76a6c-8b21-4e51-849e-88ddf5025252,3688875505,480000,IDR,D,3191464702,Transfer ke BNI - ARIF PRASETYO,SUCCESS,2025-09-06,11:41:00,0,Normal
4278bca6-fb28-4e92-a36f-5dcb546283dc,3688875505,3213000,IDR,D,8830507259,Transfer ke MANDIRI - JOHN JONES,SUCCESS,2025-09-06,11:41:02,0,Normal
0714edf3-58d4-4033-82c9-830bad2c4cc0,6542245179,3691000,IDR,D,1099681225,Transfer ke PERMATA - BARBARA MILLER,SUCCESS,2025-09-06,11:41:03,0,Normal
549681fb-83cc-452b-b1ae-dc6fcb1be884,1667179950,126000,IDR,D,4389411164,Transfer ke BNI - DEWI RAHARJA,SUCCESS,2025-09-06,11:41:04,0,Normal
785dbd77-2890-4899-904b-35f59d78a194,9544919070,129000,IDR,D,9773935437,Transfer ke JAGO - LINDA WILLIAMS,SUCCESS,2025-09-06,11:41:06,0,Normal
4bea25d2-8547-4500-98ce-b4b63a41fb50,5714971371,788000,IDR,D,3778637054,Transfer ke BCA - LINDA WILLIAMS,SUCCESS,2025-09-06,11:41:07,0,Normal
68052b74-bda3-4a4f-bc67-f6fb9b8ac297,2386094835,162000,IDR,D,6560516661,Transfer ke BCA - MICHAEL RODRIGUEZ,SUCCESS,2025-09-06,11:41:08,0,Normal
12c109a5-2450-4380-b354-5bbf287f67e2,6221395526,165000,IDR,D,4005471263,Transfer ke BNI - SARI UTAMA,SUCCESS,2025-09-06,11:41:10,0,Normal
4173ed84-e437-40db-ac81-c5e847aa0189,1382294053,802000,IDR,D,7002467046,Transfer ke BNI - FARAH KUSUMA,SUCCESS,2025-09-06,11:41:11,0,Normal
3f0b9852-31e3-48da-8a2b-32df144ae460,1670620925,198000,IDR,D,7931470525,Transfer ke BNI - AGUS PURNAMA,SUCCESS,2025-09-06,11:41:13,0,Normal
6c95fd44-449c-4b3a-977e-a0299cc6d40b,7805958914,33000,IDR,D,4850542022,Transfer ke BNI - INTAN FIRMANSYAH,SUCCESS,2025-09-06,11:41:14,0,Normal
bf715f6f-9927-4999-96e6-db8f2f704889,9875435214,143000,IDR,D,9761942042,Transfer ke BCA - BARBARA SMITH,SUCCESS,2025-09-06,11:41:15,0,Normal
42535b7a-8b69-4298-b59e-fd08998ad5d9,1723034853,529000,IDR,D,2307136516,Transfer ke CIMB - PATRICIA GARCIA,SUCCESS,2025-09-06,11:41:17,0,Normal
9be06a60-13b3-4d8e-8159-a0d48e44d7e2,9292224258,3061000,IDR,D,9383775767,Transfer ke MANDIRI - LINDA JONES,SUCCESS,2025-09-06,11:41:18,0,Normal
74b52cba-53b3-47c7-8367-ef283d456426,3352679948,4224000,IDR,D,9181654628,Transfer ke BNI - FITRI UTAMA,SUCCESS,2025-09-06,11:41:19,0,Normal
a26599cc-87e7-426a-b394-0b8952efc28e,2708880363,125000,IDR,D,6681764302,Transfer ke BCA - DAVID DAVIS,SUCCESS,2025-09-06,11:41:21,0,Normal
78bce311-7c34-4065-8ebf-fb588d425c79,2684336411,2982000,IDR,D,3278899891,Transfer ke BNI - ILHAM PERMANA,SUCCESS,2025-09-06,11:41:22,0,Normal
04d8be6b-87fc-4934-a7cb-c18257b6f399,5043029882,926000,IDR,D,1615996486,Transfer ke BNI - SURYA RAHARJA,SUCCESS,2025-09-06,11:41:23,0,Normal
9c66a94c-8ea8-41da-bb04-6a943671c020,1292991251,68000,IDR,D,7754526181,Transfer ke BNI - ADI HIDAYAT,SUCCESS,2025-09-06,11:41:24,0,Normal
31ad50b0-2162-4d45-b86e-9afef389d667,6941489023,152000,IDR,D,3085087014,Transfer ke BNI - KARTIKA PERMANA,SUCCESS,2025-09-06,11:41:26,0,Normal
4e04e77d-4fa0-49b9-b4a2-66c332bc299f,2183748974,820000,IDR,D,9852904442,Transfer ke BCA - ROBERT DAVIS,SUCCESS,2025-09-06,11:41:27,0,Normal
c0af835d-995f-486f-9251-2c007ce75606,2344087545,62000,IDR,D,2221601470,Transfer ke JAGO - LINDA MARTINEZ,SUCCESS,2025-09-06,11:41:28,0,Normal
1636ce92-4448-44f8-b8b6-751ce7700ee8,3894976810,17000,IDR,D,8656617553,Transfer ke CIMB - MICHAEL MILLER,SUCCESS,2025-09-06,11:41:30,0,Normal
bba8177f-7d5a-40cb-ba69-a1ec0fa4fb29,3008912751,187000,IDR,D,2404495094,Transfer ke BNI - ANISA MAHARDIKA,SUCCESS,2025-09-06,11:41:31,0,Normal
c1c1d30e-3681-4212-bfba-cf5c3725977c,5696459759,82000,IDR,D,9131168239,Transfer ke BNI - INTAN PURNAMA,SUCCESS,2025-09-06,11:41:32,0,Normal
88fbee28-0269-4828-a9ed-97c61ef2df25,3117038817,573000,IDR,D,7269771464,Transfer ke BRI - MICHAEL WILLIAMS,SUCCESS,2025-09-06,11:41:33,0,Normal
fd74ace4-cc5b-4501-b829-cdc8f87c6307,1438290276,3079000,IDR,D,2953060126,Transfer ke BNI - BAYU HIDAYAT,SUCCESS,2025-09-06,11:41:35,0,Normal
