id,account_num,amount,currency,trx_type,account_to,narrative,status_trx,trx_date,trx_time,created_date,created_by,updated_date,updated_by,criteria_anomali,description_anomali,code_transaction
7a58c28f-98dd-4402-80d8-6f6b8327f8b8,2561832731,4467000,IDR,D,1727311745,Transfer ke PERMATA - ROBERT JONES,SUCCESS,2025-09-05,22:12:56,,,,,0,Normal,TRX:Fdl9TmB4dcluz8i9O8I8Z6
2bd72b79-4701-41bd-98ba-6143b58ae799,3172884668,3021000,IDR,D,4985666450,Transfer ke BNI - FITRI PRASETYO,SUCCESS,2025-09-05,22:12:57,,,,,0,Normal,TRX:zAUA3B2OL1VT2TozgQk1uK
db64dac2-7498-4ab8-9462-08b4513c31af,4182583015,2791000,IDR,D,9960373125,Transfer ke MANDIRI - LINDA WILLIAMS,SUCCESS,2025-09-05,22:12:58,,,,,0,Normal,TRX:vmyK1kguOBzDLr5xcFtoyH
0d2949b0-1385-4dd7-af4f-2c96c25d45c1,4102131032,302000,IDR,D,2708880363,Transfer ke BNI - RINA SUSANTO,SUCCESS,2025-09-05,22:12:59,,,,,0,Normal,TRX:CJn2pdwjcekc4Xi80N8I17
cfdcd426-043a-40c7-b225-3df0dc18b512,5592481276,154000,IDR,D,1266722442,Transfer ke MANDIRI - DAVID JONES,SUCCESS,2025-09-05,22:13:01,,,,,0,Normal,TRX:HLNLPd7JiA1WVPwxijQYrN
e8ea4807-a64f-485c-a91e-71ce82189ea8,1694743286,611000,IDR,D,3055989796,Transfer ke MANDIRI - JOHN SMITH,SUCCESS,2025-09-05,22:13:02,,,,,0,Normal,TRX:QgP20raXHOswd0zuqVv2q0
b01b153a-13f9-4f34-9f6e-dd2e1fbed2e9,3409449658,378000,IDR,D,4171687224,Transfer ke JAGO - PATRICIA DAVIS,SUCCESS,2025-09-05,22:13:03,,,,,0,Normal,TRX:GQcALbzsWuFd8LtPFuT9Ns
8d5e8ea2-06ef-4df1-be4e-98c1467a844b,4118029628,169000,IDR,D,4043454456,Transfer ke BNI - LESTARI KUSUMA,SUCCESS,2025-09-05,22:13:04,,,,,0,Normal,TRX:k3w8w8KU2QeY3SBFXwW9o4
b81dd536-e689-44f9-ab25-7b73c2023191,9444447804,514000,IDR,D,7352423685,Transfer ke BNI - TRI HIDAYAT,SUCCESS,2025-09-05,22:13:06,,,,,0,Normal,TRX:8uEDzw6BzOLO5adOjc5PnK
8ef39150-30eb-4ae3-a1cc-cbd98b86ceb9,5172036141,659000,IDR,D,9248147183,Transfer ke BNI - LESTARI KUSUMA,SUCCESS,2025-09-05,22:13:07,,,,,0,Normal,TRX:5k5QM-c04RX6ksCyYGTn2j
a6ec1578-a9d8-49ec-a5dd-288d24967cab,3462683342,182000,IDR,D,1516135302,Transfer ke JAGO - ROBERT MARTINEZ,SUCCESS,2025-09-05,22:13:08,,,,,0,Normal,TRX:SAnlHhriEUjQW--xeux6No
24e70e30-16db-45df-8be3-cad0ddd52356,3102671140,509000,IDR,D,3579800165,Transfer ke BNI - RATNA WIBISONO,SUCCESS,2025-09-05,22:13:10,,,,,0,Normal,TRX:M4MZZUcwqols7TjoQicc0A
ff92f925-8710-417f-8985-fbea20cc38dd,4609645630,1691000,IDR,D,4411820860,Transfer ke BNI - SURYA HARYANTO,SUCCESS,2025-09-05,22:13:11,,,,,0,Normal,TRX:pNcQo0V6fiHNRODnIFea4y
72b11fb1-ec6e-401a-94b2-56035cd01969,4864883510,313000,IDR,D,1141605862,Transfer ke BNI - NUR WIBOWO,SUCCESS,2025-09-05,22:13:12,,,,,0,Normal,TRX:PIKhMqRZtBlsilVEKbEn9E
499f7a19-9e9d-4f51-8d2c-11367fc9ff9b,3972792686,210000,IDR,D,6342760867,Transfer ke BNI - NADIA UTAMA,SUCCESS,2025-09-05,22:13:13,,,,,0,Normal,TRX:j4MHAP-OSFCamW-4CL9V7K
9deb06de-9454-42a2-9389-7a6900a0304f,3553846534,134000,IDR,D,3541194542,Transfer ke BNI - BAYU MAHARDIKA,SUCCESS,2025-09-05,22:13:15,,,,,0,Normal,TRX:yru9X9ALNj40Q1Q619N7sl
5c59de5d-3df0-4c4f-bd85-ab02dbadf10c,8305870427,537000,IDR,D,4834786878,Transfer ke PERMATA - DAVID MILLER,SUCCESS,2025-09-05,22:13:16,,,,,0,Normal,TRX:nFxGOnuNzPbqx4Xd5iLGgK
9ff1cd7a-a243-4dbf-88d5-d68b6d23f398,3379756139,98000,IDR,D,3156311580,Transfer ke BNI - RATNA UTAMA,SUCCESS,2025-09-05,22:13:17,,,,,0,Normal,TRX:TBec0S-80Gnr1Rj9gR6bav
947ca6c9-9729-4e80-9862-30ad8d70cceb,2734367797,157000,IDR,D,2314499543,Transfer ke BNI - YUNI PRATAMA,SUCCESS,2025-09-05,22:13:18,,,,,0,Normal,TRX:NsJLa6BxbZRmcINH7ayZ-R
c6060765-f57c-4a53-ab91-69d002dafb6e,5696459759,126000,IDR,D,6160914110,Transfer ke BNI - ILHAM WIJAYA,SUCCESS,2025-09-05,22:13:20,,,,,0,Normal,TRX:INgbWvhf9wWROLDbKh-9Nc
eb4cb4b0-c7db-4bcb-a902-8d798d9e31ec,7658025135,568000,IDR,D,9828545309,Transfer ke MANDIRI - JOHN SMITH,SUCCESS,2025-09-05,22:13:21,,,,,0,Normal,TRX:02moimtuaUXC0b07tBqAHk
8d5ab7e8-b819-4226-a045-0dc4b55c3b48,1694743286,117000,IDR,D,9511470649,Transfer ke BNI - IQBAL HIDAYAT,SUCCESS,2025-09-05,22:13:22,,,,,0,Normal,TRX:J0bNIbmvFkVL6w3qwCMiig
217a8bea-dfc8-4715-bffd-7495c7a393ce,1763330520,53000,IDR,D,7067431447,Transfer ke BNI - TIARA SETIAWAN,SUCCESS,2025-09-05,22:13:24,,,,,0,Normal,TRX:sHft92SZ0xX9wiYi59thRq
ec354534-98d5-4ee6-90ae-5192b238015c,6542245179,477000,IDR,D,3713378259,Transfer ke PERMATA - ELIZABETH JOHNSON,SUCCESS,2025-09-05,22:13:25,,,,,0,Normal,TRX:yDpsL5Bgg7wyxJbhLaBmua
c0a28961-138c-4615-be8b-7362af169ace,5425820330,105000,IDR,D,2393013784,Transfer ke JAGO - BARBARA JOHNSON,SUCCESS,2025-09-05,22:13:26,,,,,0,Normal,TRX:MZq4YQaZ3DkfXibSoeqsTA
16df8f04-374b-41b0-80ad-5b1cfaae1d61,8090741016,40000,IDR,D,9245812456,Transfer ke BRI - PATRICIA SMITH,SUCCESS,2025-09-05,22:13:27,,,,,0,Normal,TRX:yZZ-EB0k5N9AjsMzLdU1yG
d5eb79d1-d628-4a03-8b13-097532d66330,9244991942,163000,IDR,D,4165046663,Transfer ke BCA - JAMES MILLER,SUCCESS,2025-09-05,22:13:28,,,,,0,Normal,TRX:BRgvpjJYmelxtfLlTEJ2Zp
8e94ee26-77c3-459f-86db-40156c6e626e,5350895948,11000,IDR,D,5094766645,Transfer ke JAGO - JOHN JOHNSON,SUCCESS,2025-09-05,22:13:30,,,,,0,Normal,TRX:FQ0uaCt8LE-klYZO60HEw8
962018b5-24dc-4e09-8d7c-f8e1bf1f405d,8312627841,303000,IDR,D,8494889053,Transfer ke CIMB - JAMES DAVIS,SUCCESS,2025-09-05,22:13:31,,,,,0,Normal,TRX:f3ybJG8vZjo6HwYS2ZckuD
aa9910f1-e13b-406f-963b-65439379bfdf,7492270445,228000,IDR,D,5764471402,Transfer ke PERMATA - BARBARA JONES,SUCCESS,2025-09-05,22:13:32,,,,,0,Normal,TRX:Q9jwRiZQFAKcNJZ5LMXIcu
7333c70b-15e8-4edd-934c-d147b884710e,7568406940,892000,IDR,D,3502621941,Transfer ke BNI - SURYA NUGRAHA,SUCCESS,2025-09-05,22:13:34,,,,,0,Normal,TRX:6odNcJjgQtmqSaT5H3EGAU
f939e6f1-ee33-4be1-a03e-2d4101b62231,2048687889,1726000,IDR,D,6993367904,Transfer ke MANDIRI - ROBERT MILLER,SUCCESS,2025-09-05,22:13:35,,,,,0,Normal,TRX:wu6usDa6MLbtTPSnxFi5Vl
884fbac5-57f0-4d99-83fb-b8adebbb5e2f,1047952711,159000,IDR,D,9489806494,Transfer ke PERMATA - MICHAEL SMITH,SUCCESS,2025-09-05,22:13:36,,,,,0,Normal,TRX:rLJDhLVz4HFzuQfdRtDBhq
7a9de1db-befe-4bd2-aa67-7e0c74fc43ff,6935415941,1785000,IDR,D,8388816028,Transfer ke BNI - LESTARI HIDAYAT,SUCCESS,2025-09-05,22:13:37,,,,,0,Normal,TRX:WK7dy4wxx2gGVSxcXNRclH
eed4bbec-b311-4525-8902-70d899eb18e0,1562251433,3021000,IDR,D,4993400030,Transfer ke BNI - SARI KUSUMA,SUCCESS,2025-09-05,22:13:39,,,,,0,Normal,TRX:3OvO4n9WqF5lNyivx9bNG0
f9940055-0197-4844-b668-c826cd943bb6,5756054395,112000,IDR,D,9982403201,Transfer ke JAGO - JAMES BROWN,SUCCESS,2025-09-05,22:13:40,,,,,0,Normal,TRX:czwQwpUamruAI8ByISwEz-
ca92d6f6-16f6-47c8-b52d-50256be9cee9,4389411164,364000,IDR,D,6991996093,Transfer ke BNI - RIZAL RAHARJA,SUCCESS,2025-09-05,22:13:41,,,,,0,Normal,TRX:AbzUDbFl-mmpH40lIPyudv
e858d678-7d3f-4848-852a-48899012bd46,8369308889,113000,IDR,D,2081937710,Transfer ke BNI - KARTIKA SUSANTO,SUCCESS,2025-09-05,22:13:42,,,,,0,Normal,TRX:bMfHl-EGRmR6-KRHB6OFK2
a4421710-1b12-47dd-847a-fd29bcde79a3,4255559760,78000,IDR,D,7658025135,Transfer ke BNI - FITRI KUSUMA,SUCCESS,2025-09-05,22:13:44,,,,,0,Normal,TRX:pBKmc8NbG88IumJkmhJ7wu
509feba1-18e4-4895-bb32-9b5d197b924a,2661363830,443000,IDR,D,4515609334,Transfer ke MANDIRI - ROBERT JOHNSON,SUCCESS,2025-09-05,22:13:45,,,,,0,Normal,TRX:gcjjBnpir7cVgmKmzWkvhM
57483c01-f268-4d8e-83bc-760b85d35620,2314499543,860000,IDR,D,6287548456,Transfer ke JAGO - ELIZABETH MARTINEZ,SUCCESS,2025-09-05,22:13:46,,,,,0,Normal,TRX:IlyFi29JV9s7pnpaqu882M
696b52ea-3eb0-442e-8952-56b288a57b79,1111335515,25000,IDR,D,3706152939,Transfer ke BNI - FITRI FIRMANSYAH,SUCCESS,2025-09-05,22:13:47,,,,,0,Normal,TRX:DBsLxH98CIrXlnxxytVCCI
80ecc69c-6b78-4c96-8717-b763fcd6633d,3172884668,4512000,IDR,D,4529898891,Transfer ke BNI - RINA SUSANTO,SUCCESS,2025-09-05,22:13:49,,,,,0,Normal,TRX:u7JQ4HMg0ZCrpqL5AQW8SZ
4ba6cad5-3f53-462b-83fb-0f8dea2dfb0e,6273387403,82000,IDR,D,2344087545,Transfer ke BNI - AYU NUGROHO,SUCCESS,2025-09-05,22:13:50,,,,,0,Normal,TRX:SN32yc5OMt-LoN4RIJSmhI
0a4fd692-7ce4-4ba5-bace-4f0dfddf6459,9875435214,139000,IDR,D,9181654628,Transfer ke BNI - FITRI UTAMA,SUCCESS,2025-09-05,22:13:51,,,,,0,Normal,TRX:C0Js4GVh8j6ScUFA3tOxkU
96fb5481-aa79-4c5e-bd18-21949d25eda5,9084006342,78000,IDR,D,9738457668,Transfer ke CIMB - ELIZABETH JOHNSON,SUCCESS,2025-09-05,22:13:53,,,,,0,Normal,TRX:I4wUzkRetbJsapGqPJ0bgC
393b97d8-da2b-4d89-a658-b0ae3c846a09,8164551032,427000,IDR,D,5744974013,Transfer ke CIMB - BARBARA MARTINEZ,SUCCESS,2025-09-05,22:13:54,,,,,0,Normal,TRX:k4tml0N2ZOC4MB3TJKGPbV
777fa400-89c9-4a51-aca4-dedfef938f1c,2526822790,840000,IDR,D,5917988574,Transfer ke BRI - JOHN SMITH,SUCCESS,2025-09-05,22:13:55,,,,,0,Normal,TRX:JVLzpNh8483NqCJZQltBct
6d2836ae-6eb3-4671-ae91-312a377e3a3b,4592046047,1354000,IDR,D,9820402356,Transfer ke BNI - YUDA UTAMA,SUCCESS,2025-09-05,22:13:56,,,,,0,Normal,TRX:tC9b5uxak6Rmzrer1cWyp2
48f9a478-41e4-4a66-9608-fa86cdd5adbc,6401330192,52000,IDR,D,2886186676,Transfer ke BNI - LESTARI HIDAYAT,SUCCESS,2025-09-05,22:13:58,,,,,0,Normal,TRX:rgOKPrQkwt6ZRE-FDSD70m
a8d97533-d942-4673-9cdd-3add380c04fc,8106243342,817000,IDR,D,6857132493,Transfer ke JAGO - PATRICIA SMITH,SUCCESS,2025-09-05,22:13:59,,,,,0,Normal,TRX:i4ycTazoYxbuebfk0rwdwS
e87b4b3d-dfa8-42ca-888f-2018ea2b50cd,5529176965,814000,IDR,D,9216445885,Transfer ke PERMATA - JAMES SMITH,SUCCESS,2025-09-05,22:14:00,,,,,0,Normal,TRX:ediN7xCcn9pO7L3124NiZ7
8947b162-5a89-4b28-8e63-547a56ae61c4,3426025780,185000,IDR,D,4411820860,Transfer ke BNI - SURYA HARYANTO,SUCCESS,2025-09-05,22:14:01,,,,,0,Normal,TRX:udC7FOEUX7CX4eLyDKiZVB
6a0f8ed6-5d48-4ed2-b8de-bc494dcc1ea8,6539315693,418000,IDR,D,9533984812,Transfer ke JAGO - ELIZABETH JOHNSON,SUCCESS,2025-09-05,22:14:03,,,,,0,Normal,TRX:ytMQwF3rO3OmxOOAJ83qQQ
820cdccb-4793-4b1f-9503-416a13b27c7b,4043454456,589000,IDR,D,4475369481,Transfer ke BRI - MARY GARCIA,SUCCESS,2025-09-05,22:14:04,,,,,0,Normal,TRX:iB7Z0bgfQCiBz9TCSZFaSk
f056bec8-d160-4fa1-aa57-c0e0605fd5f1,8272556879,1095000,IDR,D,7130093972,Transfer ke CIMB - PATRICIA SMITH,SUCCESS,2025-09-05,22:14:05,,,,,0,Normal,TRX:-8GJztfC8QtV41fT5UnOBc
0825b195-cba2-4df9-9405-abb75f0f303b,2527118653,128000,IDR,D,8460363783,Transfer ke PERMATA - JAMES MILLER,SUCCESS,2025-09-05,22:14:06,,,,,0,Normal,TRX:pojzDs6X1Yj39V037Jw5Ga
caa7a37e-ec89-495a-ad6a-c66920b054e6,1860047852,2523000,IDR,D,8601664623,Transfer ke BNI - WULAN NUGRAHA,SUCCESS,2025-09-05,22:14:08,,,,,0,Normal,TRX:iA7MNx5ooMgffih0Pc1ebN
0dfad477-fcfb-4cec-a397-cfd9f91e906a,6061624427,4275000,IDR,D,6887036318,Transfer ke BRI - BARBARA JOHNSON,SUCCESS,2025-09-05,22:14:09,,,,,0,Normal,TRX:HL7K8POXDuAoxKLIpGMrLm
5a3f4b32-1643-4525-b088-2e8c6399d8a1,3426025780,3836000,IDR,D,4241702649,Transfer ke PERMATA - PATRICIA BROWN,SUCCESS,2025-09-05,22:14:10,,,,,0,Normal,TRX:GKoelRTKX9cKgFkJJ8SFzN
809470c5-0f41-4066-b0c7-f3c9b41c2583,1694743286,921000,IDR,D,8507416751,Transfer ke MANDIRI - JAMES JONES,SUCCESS,2025-09-05,22:14:12,,,,,0,Normal,TRX:vaXumDcTqmTFOUbaYnEm4q
b18d0a6c-50db-4461-b161-9597656e2eef,3119257051,745000,IDR,D,8369308889,Transfer ke BNI - RIZAL SUSANTO,SUCCESS,2025-09-05,22:14:13,,,,,0,Normal,TRX:XjOCwOpZWw1vy2EMbTNIEE
9dc29dca-7110-4d30-abfc-2ee84d6eb51c,6935415941,549000,IDR,D,1216199607,Transfer ke BNI - ILHAM RAHARJA,SUCCESS,2025-09-05,22:14:14,,,,,0,Normal,TRX:ponqfbw8qkZUHtlIIuzh4t
5cb2bfeb-4f1c-44a7-94a2-f836c251883f,3651780355,982000,IDR,D,9109329041,Transfer ke PERMATA - PATRICIA SMITH,SUCCESS,2025-09-05,22:14:15,,,,,0,Normal,TRX:EffJmdoLxczMwR19CHOvxP
e35d7711-ecd2-4b2f-82eb-33707dad1f56,2314499543,688000,IDR,D,7289553377,Transfer ke JAGO - BARBARA MARTINEZ,SUCCESS,2025-09-05,22:14:17,,,,,0,Normal,TRX:ze7JvQMZSlqkywQFsI2uDN
76669a43-775a-4013-87da-ef4d2519870c,9084006342,63000,IDR,D,8282691405,Transfer ke BNI - RAHMAT UTAMA,SUCCESS,2025-09-05,22:14:18,,,,,0,Normal,TRX:qQo9OEet7H-CuXsOKovknL
f22853ec-4838-4265-8c15-46aa46500ebc,2081937710,762000,IDR,D,7926270387,Transfer ke BNI - LESTARI MAHARDIKA,SUCCESS,2025-09-05,22:14:19,,,,,0,Normal,TRX:BowFBxHtYCWQm5oorwB0ER
bb69bab0-e126-4a67-ad72-f576a67a1ea7,7077870541,265000,IDR,D,3466808866,Transfer ke JAGO - BARBARA MILLER,SUCCESS,2025-09-05,22:14:20,,,,,0,Normal,TRX:1p2YpTSTlesdZuqvmekkRY
5fe6fcb0-9f1d-41d8-9a50-3b37ea5b6071,2568717746,4240000,IDR,D,9131168239,Transfer ke BNI - INTAN PURNAMA,SUCCESS,2025-09-05,22:14:22,,,,,0,Normal,TRX:IDAD02AWJ72ehtJ3Tztb0q
88648b8b-753d-4ed0-be94-e67f365e26d2,9511470649,196000,IDR,D,8888413627,Transfer ke BNI - ARIF PRATAMA,SUCCESS,2025-09-05,22:14:23,,,,,0,Normal,TRX:4Cp-ESpYjdYMxvrrc2NW9M
47b2f29c-75c1-43d0-b6f1-e8914b41b100,9292224258,1959000,IDR,D,2561832731,Transfer ke BNI - DEDI KURNIA,SUCCESS,2025-09-05,22:14:24,,,,,0,Normal,TRX:Y7xcxOFJCa7aB09-O8cWNY
0b399a41-8d87-491e-96b2-a69b34a2f440,9253958370,4115000,IDR,D,5460058604,Transfer ke PERMATA - JOHN JONES,SUCCESS,2025-09-05,22:14:25,,,,,0,Normal,TRX:PC7N64htBZo-iswRxRPFOF
afccd968-257d-41db-8289-534fae30c690,7754526181,1914000,IDR,D,4067450747,Transfer ke JAGO - MICHAEL RODRIGUEZ,SUCCESS,2025-09-05,22:14:27,,,,,0,Normal,TRX:To6yH1tkHmDlgIRsYoIDsr
77de2747-30c8-4369-878b-4c32c939a77b,1944294218,114000,IDR,D,5869740843,Transfer ke BNI - RINA PRATAMA,SUCCESS,2025-09-05,22:14:28,,,,,0,Normal,TRX:duUSv1rdbCve59QUHgFJVr
7b952838-9a0a-4a8e-a29e-847d285c6cb3,8544935425,2847000,IDR,D,6349771490,Transfer ke BCA - BARBARA SMITH,SUCCESS,2025-09-05,22:14:29,,,,,0,Normal,TRX:dNE5vfgQq5tUAYGcA2Z3Li
ab91e119-84e8-486f-8a2e-43c385e6e6cb,5581764356,653000,IDR,D,7610305720,Transfer ke PERMATA - LINDA MARTINEZ,SUCCESS,2025-09-05,22:14:30,,,,,0,Normal,TRX:xL1cJtSyzS8sMPjE8WFyXU
fdfa0c3e-a9e1-4c50-9cc0-34506eaeac39,2684336411,400000,IDR,D,3226255461,Transfer ke BNI - RAHMAT MAHARDIKA,SUCCESS,2025-09-05,22:14:32,,,,,0,Normal,TRX:ZGi8fzaAzdGJUnMBscDduw
7354f3d0-1c5d-4937-87f7-bc372cda2fe4,2806519153,648000,IDR,D,3985056696,Transfer ke JAGO - BARBARA RODRIGUEZ,SUCCESS,2025-09-05,22:14:33,,,,,0,Normal,TRX:JXw2PyqnXF7oeLwySRuIYn
31ef7b78-0da9-42c7-9691-2adcc40c3924,7932240492,4992000,IDR,D,5346141754,Transfer ke BNI - NADIA UTAMA,SUCCESS,2025-09-05,22:14:34,,,,,0,Normal,TRX:aEllBjEdYnpT9t9fZmHG8K
8b3a92b1-2774-4f67-b9d3-9a87cf6afc43,3008912751,399000,IDR,D,4995750464,Transfer ke JAGO - MARY BROWN,SUCCESS,2025-09-05,22:14:35,,,,,0,Normal,TRX:Mu-8lKbNNkANORmArlYKGI
46bfd324-6550-48ae-b785-5122982f6375,5797065642,484000,IDR,D,8496090538,Transfer ke MANDIRI - BARBARA JONES,SUCCESS,2025-09-05,22:14:37,,,,,0,Normal,TRX:7z2FHoi-PnQNbP9paqIC-7
567815df-5f88-4c79-ac4e-eaaac58128ef,7352423685,759000,IDR,D,2699860800,Transfer ke BNI - FAJAR HARYANTO,SUCCESS,2025-09-05,22:14:38,,,,,0,Normal,TRX:vSVhDBg6cMs7OT6I1zCNEP
c4b470b1-a607-4585-aa65-d83bc786b1f7,6498618773,65000,IDR,D,1694743286,Transfer ke BNI - PUTRI WIBOWO,SUCCESS,2025-09-05,22:14:39,,,,,0,Normal,TRX:aqgRekjcaEBczRZaYYVNMh
805ad8ff-4061-4575-a8cc-f2b682f094e3,7492270445,22000,IDR,D,2982244883,Transfer ke BNI - NUR NUGROHO,SUCCESS,2025-09-05,22:14:41,,,,,0,Normal,TRX:XbQB4Nquy169RfS9scOuLv
5dcef84f-386b-4e77-a132-8ce3c8070531,1591991638,58000,IDR,D,1743495192,Transfer ke BNI - FAJAR RAHARJA,SUCCESS,2025-09-05,22:14:42,,,,,0,Normal,TRX:OqybmL3UFaUFngXQTFhHg9
e25b4e22-2108-4d4d-bdfb-5e7e539a892b,1764654025,647000,IDR,D,6160914110,Transfer ke BNI - ILHAM WIJAYA,SUCCESS,2025-09-05,22:14:43,,,,,0,Normal,TRX:nu2KP3LGg0Hisu3mhD4jgo
f7163f6a-bbcc-45d7-a1ed-77f8bbdfed2a,7077870541,484000,IDR,D,4850542022,Transfer ke BNI - INTAN FIRMANSYAH,SUCCESS,2025-09-05,22:14:44,,,,,0,Normal,TRX:J-uuod2DMpRwOknk9IAo9U
24706fbc-7dc3-4b85-bfea-8f85853f39ae,8312627841,21000,IDR,D,4771020517,Transfer ke BRI - BARBARA DAVIS,SUCCESS,2025-09-05,22:14:46,,,,,0,Normal,TRX:uQEu3RUZiEs2THPAt5RLzZ
5bbcc66a-6b90-4219-8e7b-37a668038f6e,4389411164,700000,IDR,D,8166924872,Transfer ke BRI - LINDA SMITH,SUCCESS,2025-09-05,22:14:47,,,,,0,Normal,TRX:WkcMkq9toALiKXixLrzKTn
9320b9d5-34e8-4118-a063-cc4732fdddf8,3175659907,88000,IDR,D,5714971371,Transfer ke BNI - DWI KUSUMA,SUCCESS,2025-09-05,22:14:48,,,,,0,Normal,TRX:n3bT-LKOLfde5v6aCzbXsU
a3db561c-b998-4c8b-a279-e643a68d7fd9,6273387403,863000,IDR,D,9432072430,Transfer ke BNI - SARI NUGRAHA,SUCCESS,2025-09-05,22:14:49,,,,,0,Normal,TRX:W11IKYNCR3xR3SXR-4agya
adc5c613-4f46-4dc7-bef9-19f3911201af,2684336411,536000,IDR,D,8587061778,Transfer ke JAGO - ROBERT MARTINEZ,SUCCESS,2025-09-05,22:14:51,,,,,0,Normal,TRX:1C3qlC8-zOatqlo9iPyp7I
d7e3f7bb-5fef-44ad-b218-70d47cab9c34,3968452904,682000,IDR,D,7931470525,Transfer ke BNI - AGUS PURNAMA,SUCCESS,2025-09-05,22:14:52,,,,,0,Normal,TRX:MRNh9Zc1-1Xsk3mtiCWkp0
3169d3e1-5ea0-4be4-a757-8c92c4d380ca,3117038817,170000,IDR,D,2892343609,Transfer ke BNI - FARAH FIRMANSYAH,SUCCESS,2025-09-05,22:14:53,,,,,0,Normal,TRX:7UjUIzh7v0sz9eHmIPgF01
b6b7f98d-aff2-4cfe-91cf-433f0b66e58a,6542245179,55000,IDR,D,1227369156,Transfer ke BNI - RIZAL KUSUMA,SUCCESS,2025-09-05,22:14:54,,,,,0,Normal,TRX:bhN0TxSSsXdTVLcIqcAUSx
d7a6f3f0-97b8-4cf4-a57d-a53e5514197f,1743495192,384000,IDR,D,5809510439,Transfer ke CIMB - ELIZABETH SMITH,SUCCESS,2025-09-05,22:14:56,,,,,0,Normal,TRX:jhYu8HeQU80TPxmxoRKz7x
a1489cd1-29c8-4e84-97c1-c8c9867d2031,2069316074,2772000,IDR,D,2328213219,Transfer ke PERMATA - BARBARA SMITH,SUCCESS,2025-09-05,22:14:57,,,,,0,Normal,TRX:kYzkySTA7j4g3ITNX5k7TI
37449b6f-c30a-4d7c-bc97-448148187953,3175659907,698000,IDR,D,5143590523,Transfer ke MANDIRI - BARBARA WILLIAMS,SUCCESS,2025-09-05,22:14:58,,,,,0,Normal,TRX:KxiEBugr2mxM0pW83hF4on
d5f86aea-0bd8-45b1-a8f3-c621def4bcd9,1743495192,322000,IDR,D,6648893392,Transfer ke MANDIRI - JAMES BROWN,SUCCESS,2025-09-05,22:14:59,,,,,0,Normal,TRX:FSktGlLz0jjJHOHYTCsmvK
75e73b40-a378-4c94-b333-693d989f7f8c,6539315693,99000,IDR,D,6907331745,Transfer ke JAGO - ELIZABETH JOHNSON,SUCCESS,2025-09-05,22:15:01,,,,,0,Normal,TRX:OuOd8G0DAZ3Z-jerotQXB4
bb2ae39d-fa88-484e-ba1c-dff3be047c94,9240303867,465000,IDR,D,1534629698,Transfer ke CIMB - BARBARA JOHNSON,SUCCESS,2025-09-05,22:15:02,,,,,0,Normal,TRX:7tmWPapVAjSxBfBGJM1kg4
4ef8de7c-0add-48e2-be28-f850a406eb99,2699860800,460000,IDR,D,2982244883,Transfer ke BNI - NUR NUGROHO,SUCCESS,2025-09-05,22:15:03,,,,,0,Normal,TRX:ewczeWA3ClzL7uZxfvFsMt
23bd507b-193d-4a2b-be2f-97d601baaf1e,2279650513,577000,IDR,D,6779121790,Transfer ke BCA - JOHN DAVIS,SUCCESS,2025-09-05,22:15:05,,,,,0,Normal,TRX:0idpOg5pCG1X19igfeJLSN
9aa3ef42-d2d0-4da2-b51c-2cc83698b758,8888413627,66000,IDR,D,2661363830,Transfer ke BNI - MELATI PRATAMA,SUCCESS,2025-09-05,22:15:06,,,,,0,Normal,TRX:3tHyOthtGBml2G0xU79Itb
0e048f30-6971-4c31-bb95-39764a899c62,7872548072,84000,IDR,D,2117176076,Transfer ke BCA - ROBERT RODRIGUEZ,SUCCESS,2025-09-05,22:15:07,,,,,0,Normal,TRX:ReWAePUgQdFq9LkWgolm3P
6dbce93e-e836-4366-ae2f-1eddd6f84b24,5043029882,1377000,IDR,D,4171687224,Transfer ke JAGO - PATRICIA DAVIS,SUCCESS,2025-09-05,22:15:08,,,,,0,Normal,TRX:aO81YgvAluBcmEykPzUvVL
e6b32ec1-c26b-4c0b-9c6f-9c5fd50c9c14,3085087014,428000,IDR,D,3156311580,Transfer ke BNI - RATNA UTAMA,SUCCESS,2025-09-05,22:15:10,,,,,0,Normal,TRX:VeFS0B8NtbnK1cazUAurrc
e29a0a8e-a33b-466b-a4ff-392c81057800,9130076137,470000,IDR,D,6779285673,Transfer ke BNI - NUR HIDAYAT,SUCCESS,2025-09-05,22:15:11,,,,,0,Normal,TRX:dxreNTZUwRDwYCxVbQATfo
47301ea0-4a39-4f17-919e-97283b6dd9d5,4182583015,810000,IDR,D,5611403182,Transfer ke MANDIRI - ELIZABETH JONES,SUCCESS,2025-09-05,22:15:12,,,,,0,Normal,TRX:xK7k-A9g6RbRNq7zfPhBqB
66349e6e-5b98-4706-bf25-3964d696aded,1141605862,1816000,IDR,D,7445451392,Transfer ke BNI - DIAN RAHARJA,SUCCESS,2025-09-05,22:15:14,,,,,0,Normal,TRX:vqGXtX7PkBXR-7jZwmIsE7
cc0996df-670e-4523-a582-b2ac64dad72b,5714971371,790000,IDR,D,6756283604,Transfer ke BRI - JAMES RODRIGUEZ,SUCCESS,2025-09-05,22:15:15,,,,,0,Normal,TRX:0nvi4FbsW2v3lCzr8UHOnS
